stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,stop_url,location_type,parent_station,thoreb_id
138473,09110-1,"Marati",,59.45804,24.67541,,,,5690
138367,10803-1,"Salme",,59.44193,24.72910,,,,5656
138368,10804-1,"Salme",,59.44209,24.72867,,,,5657
1144,09001-1,"Sepa",,59.46045,24.67007,,,,1144
1145,09002-1,"Sepa",,59.45953,24.67216,,,,1145
1146,09003-1,"Sepa",,59.45979,24.67187,,,,1146
138474,09008-1,"Sepa",,59.45974,24.67175,,,,5691
1153,09102-1,"Sirbi",,59.45466,24.68277,,,,1153
1154,09103-1,"Sirbi",,59.45504,24.68129,,,,1154
1155,09104-1,"Sirbi",,59.45489,24.68169,,,,1155
1156,09105-1,"Sirbi",,59.45526,24.68097,,,,1156
1185,09804-1,"Sitsi",,59.45306,24.70464,,,,1185
1186,09805-1,"Sitsi",,59.45343,24.70384,,,,1186
1220,10403-1,"Telliskivi",,59.44165,24.73218,,,,1220
1235,10802-1,"Telliskivi",,59.44160,24.73275,,,,1235
1218,10401-1,"Volta",,59.44399,24.72246,,,,1218
1219,10402-1,"Volta",,59.44421,24.72213,,,,1219
1172,09505-1,"Kari",,59.44877,24.69632,,,,1172
1168,09501-1,"Randla",,59.44856,24.69161,,,,1168
150690,00157-1,"Kopli liinid",,59.46057,24.67744,,,,6308
150693,00158-1,"Maleva",,59.45605,24.68920,,,,6309
150688,00155-1,"Neeme",,59.45871,24.68390,,,,6306
150689,00156-1,"Neeme",,59.45815,24.68500,,,,6307
14382,09307-1,"Paagi",,59.46370,24.70162,,,,14382
14383,09308-1,"Paagi",,59.46356,24.70183,,,,14383
1163,09305-1,"Paljassaare põik",,59.46497,24.69958,,,,1163
1159,09301-1,"Lahesuu",,59.45589,24.69916,,,,1159
1160,09302-1,"Lahesuu",,59.45615,24.69941,,,,1160
138131,09309-1,"Liisu",,59.46985,24.71721,,,,5649
138132,09310-1,"Liisu",,59.46926,24.71643,,,,5650
1161,09303-1,"Paljassaare",,59.46013,24.70331,,,,1161
1162,09304-1,"Paljassaare",,59.45993,24.70436,,,,1162
13154,09306-1,"Pikakari",,59.47168,24.72063,,,,13154
1169,09502-1,"Maleva",,59.45466,24.68976,,,,1169
1176,09604-1,"Puhangu",,59.44612,24.69940,,,,1176
1177,09605-1,"Supelranna",,59.44409,24.68784,,,,1177
1175,09603-1,"Vihuri",,59.44392,24.69494,,,,1175
1227,10603-1,"Linnahall",,59.44383,24.75142,,,,1227
1221,10501-1,"Põhja puiestee",,59.44370,24.74407,,,,1221
1222,10502-1,"Põhja puiestee",,59.44347,24.74369,,,,1222
127993,10505-1,"Põhja puiestee",,59.44370,24.74132,,,,110
1173,09601-1,"Pelguranna",,59.44684,24.69106,,,,1173
1626,21105-7,"Balti jaam",,59.44121,24.74068,,,,1626
9115,21105-1,"Balti jaam 1",,59.44059,24.73887,,,,9115
9111,21105-2,"Balti jaam 2",,59.44081,24.73874,,,,9111
9112,21105-3,"Balti jaam 3",,59.44095,24.73926,,,,9112
9113,21105-4,"Balti jaam 4",,59.44108,24.73976,,,,9113
9114,21105-5,"Balti jaam 5",,59.44115,24.74000,,,,9114
1625,21105-6,"Balti jaam 6",,59.44123,24.74030,,,,1625
1207,10007-1,"Härjapea",,59.43787,24.71715,,,,1207
1208,10008-1,"Härjapea",,59.43842,24.71674,,,,1208
1197,09904-1,"Maisi",,59.44145,24.71351,,,,1197
1198,09905-1,"Maisi",,59.44167,24.71354,,,,1198
1205,10005-1,"Pelgulinn",,59.43544,24.72077,,,,1205
1206,10006-1,"Pelgulinn",,59.43609,24.72016,,,,1206
1199,09906-1,"Rukki",,59.44524,24.71095,,,,1199
1200,09907-1,"Rukki",,59.44573,24.71091,,,,1200
1181,09704-1,"Standard",,59.44797,24.71139,,,,1181
1167,09404-1,"Niidi",,59.44941,24.69903,,,,1167
1178,09701-1,"Niidi",,59.44954,24.69942,,,,1178
1179,09702-1,"Sitsi",,59.45301,24.70319,,,,1179
1180,09703-1,"Sitsi",,59.45313,24.70305,,,,1180
1216,10305-1,"Kalamaja",,59.44607,24.73821,,,,1216
129020,09606-1,"Ehte",,59.44707,24.70033,,,,156
129021,09607-1,"Ehte",,59.44592,24.70108,,,,157
1194,09901-1,"Kolde puiestee",,59.44015,24.70749,,,,1194
1210,10201-1,"Kolde puiestee",,59.43926,24.70791,,,,1210
1165,09402-1,"Lõime",,59.45196,24.69400,,,,1165
1170,09503-1,"Lõime",,59.45235,24.69316,,,,1170
1164,09401-1,"Madala",,59.44930,24.69793,,,,1164
1171,09504-1,"Madala",,59.44932,24.69760,,,,1171
1195,09902-1,"Nisu",,59.44311,24.70431,,,,1195
1211,10202-1,"Nisu",,59.44275,24.70435,,,,1211
1201,10001-1,"Sõle",,59.43311,24.71573,,,,1201
1202,10002-1,"Ädala",,59.43613,24.71174,,,,1202
1209,10101-1,"Ädala",,59.43546,24.71205,,,,1209
1239,11003-1,"Kelmiküla",,59.43620,24.72806,,,,1239
1982,21103-1,"Balti jaam",,59.43978,24.73777,,,,1982
1192,09811-1,"Erika",,59.45221,24.71850,,,,1192
1193,09812-1,"Erika",,59.45297,24.71698,,,,1193
1217,10306-1,"Kalamaja",,59.44464,24.73711,,,,1217
1189,09808-1,"Karjamaa",,59.45364,24.71285,,,,1189
1190,09809-1,"Karjamaa",,59.45380,24.71167,,,,1190
1214,10303-1,"Kungla",,59.44738,24.72953,,,,1214
1215,10304-1,"Kungla",,59.44772,24.72891,,,,1215
1187,09806-1,"Tööstuse",,59.45378,24.70511,,,,1187
1188,09807-1,"Tööstuse",,59.45394,24.70623,,,,1188
1212,10301-1,"Volta",,59.44901,24.72569,,,,1212
1213,10302-1,"Volta",,59.44986,24.72418,,,,1213
14166,23513-1,"Vasalemma jaam",,59.23787,24.29768,,,,14166
14184,23512-1,"Vasalemma kool",,59.23071,24.25142,,,,14184
4809,23508-1,"Ämari",,59.24692,24.24154,,,,4809
151231,23508-2,"Ämari",,59.24693,24.24154,,,,2152
12294,23509-1,"Vasalemma",,59.23844,24.29894,,,,12294
12295,23510-1,"Vasalemma",,59.23863,24.29935,,,,12295
4814,22820-1,"Kasepere",,59.22755,24.16567,,,,4814
4806,23501-1,"Murrangu",,59.23127,24.24928,,,,4806
4807,23502-1,"Murrangu",,59.23110,24.25031,,,,4807
4810,23503-1,"Rummu",,59.23108,24.20312,,,,4810
4811,23504-1,"Rummu",,59.23092,24.20461,,,,4811
4803,23505-1,"Vasalemma",,59.23814,24.27424,,,,4803
4805,23506-1,"Vasalemma",,59.23891,24.27551,,,,4805
131742,23703-1,"Kelvingi",,59.54578,24.83929,,,,3990
146541,23715-1,"Vikerkaare",,59.50270,24.84553,,,,6130
11577,23683-1,"Aiandi",,59.50517,24.84258,,,,11577
11578,23684-1,"Aiandi",,59.50473,24.84232,,,,11578
10301,23678-1,"Viievelle tee",,59.50735,24.84892,,,,10301
10302,23679-1,"Viievelle tee",,59.50751,24.84972,,,,10302
146538,23712-1,"Viimsi mõis",,59.50043,24.83484,,,,6127
146539,23713-1,"Viimsi mõis",,59.50074,24.83613,,,,6128
11822,23603-1,"Soosepa",,59.50093,24.85818,,,,11822
4216,23638-1,"Rohuneeme",,59.56087,24.80268,,,,4216
12901,23692-1,"Kaluri tee",,59.50994,24.83245,,,,12901
12858,23687-1,"Lepalinnu",,59.54639,24.88174,,,,12858
12859,23688-1,"Lepalinnu",,59.54654,24.88169,,,,12859
10287,23670-1,"Mäe",,59.54356,24.88317,,,,10287
10288,23671-1,"Mäe",,59.54397,24.88334,,,,10288
4229,23645-1,"Leppneeme sadam",,59.55044,24.86637,,,,4229
10285,23662-1,"Leppneeme",,59.54795,24.87554,,,,10285
10286,23663-1,"Leppneeme",,59.54774,24.87639,,,,10286
5500,23649-1,"Leppneeme lasteaed",,59.54707,24.86386,,,,5500
9609,23653-1,"Leppneeme lasteaed",,59.54670,24.86214,,,,9609
10299,23664-1,"Lubjamäe",,59.51392,24.84978,,,,10299
10300,23665-1,"Lubjamäe",,59.51363,24.85063,,,,10300
11575,23685-1,"Paekaare",,59.51052,24.85340,,,,11575
11576,23686-1,"Paekaare",,59.51063,24.85350,,,,11576
12420,23656-1,"Vainu",,59.51700,24.84708,,,,12420
14338,23619-1,"Vainu",,59.51664,24.84754,,,,14338
10289,23666-1,"Luhaääre",,59.54062,24.88498,,,,10289
10290,23667-1,"Luhaääre",,59.54118,24.88429,,,,10290
13721,23695-1,"Lännemäe",,59.54741,24.85740,,,,13721
2866,20809-1,"Aiaotsa",,59.49647,24.91130,,,,2866
2867,20808-1,"Aiaotsa",,59.49684,24.91100,,,,2867
2870,20812-1,"Muuga",,59.48746,24.92761,,,,2870
2868,20811-1,"Vesiniidu",,59.49080,24.91534,,,,2868
2869,20810-1,"Vesiniidu",,59.49070,24.91596,,,,2869
9603,23654-1,"Tulbiaia",,59.49768,24.84983,,,,9603
151114,23717-1,"Tulbiaia",,59.49766,24.84905,,,,1263
1604,20801-1,"Viimsi vallamaja",,59.49886,24.83691,,,,1604
9604,23655-1,"Viimsi vallamaja",,59.49910,24.83638,,,,9604
12415,23689-1,"Kuremarja",,59.50136,24.86901,,,,12415
130658,23701-1,"Kuremarja",,59.50111,24.86895,,,,236
4220,23613-1,"Farmi",,59.52181,24.85139,,,,4220
4221,23614-1,"Farmi",,59.52125,24.84999,,,,4221
2864,20807-1,"Hansunõmme",,59.49805,24.90269,,,,2864
2865,20806-1,"Hansunõmme",,59.49790,24.90169,,,,2865
10280,23661-1,"Karulaugu",,59.51288,24.83564,,,,10280
4218,23641-1,"Krillimäe",,59.51929,24.84234,,,,4218
4219,23642-1,"Krillimäe",,59.51866,24.83970,,,,4219
2862,20805-1,"Metsakasti",,59.49417,24.89370,,,,2862
2863,20804-1,"Metsakasti",,59.49410,24.89382,,,,2863
4223,23611-1,"Metskitse",,59.52852,24.85813,,,,4223
4224,23612-1,"Metskitse",,59.52785,24.85735,,,,4224
1605,20802-1,"Mõisapargi",,59.50619,24.82979,,,,1605
3117,20823-1,"Mõisapargi",,59.50404,24.82818,,,,3117
4197,23605-1,"Randvere aedlinn",,59.51322,24.90503,,,,4197
4198,23606-1,"Randvere aedlinn",,59.51264,24.90583,,,,4198
14610,23697-1,"Randvere kauplus",,59.49969,24.90377,,,,14610
14611,23698-1,"Randvere kauplus",,59.49889,24.90336,,,,14611
4193,23601-1,"Randvere keskus",,59.50602,24.90560,,,,4193
4194,23602-1,"Randvere keskus",,59.50393,24.90473,,,,4194
4225,23609-1,"Tammneeme küla",,59.53032,24.87592,,,,4225
4226,23610-1,"Tammneeme küla",,59.53042,24.87596,,,,4226
137517,23707-1,"Teekalda",,59.50861,24.90605,,,,5592
4227,23607-1,"Tädu kuusk",,59.52211,24.89371,,,,4227
4228,23608-1,"Tädu kuusk",,59.52103,24.89568,,,,4228
4354,23650-1,"Viimsi kool",,59.50806,24.83160,,,,4354
1606,20803-1,"Viimsi keskus 1",,59.50906,24.83037,,,,1606
9811,23682-1,"Viimsi keskus 2",,59.50910,24.82948,,,,9811
146533,23716-1,"Kelvingi",,59.54588,24.84107,,,,6126
129010,23615-1,"Kivimäe",,59.54705,24.85399,,,,150
129011,23643-1,"Kivimäe",,59.54717,24.85373,,,,151
9670,23659-1,"Vardi",,59.54210,24.80968,,,,9670
9671,23660-1,"Vardi",,59.54230,24.81048,,,,9671
4188,23618-1,"Haabneeme rand",,59.51263,24.81968,,,,4188
9608,23652-1,"Haabneeme rand",,59.51183,24.82009,,,,9608
4186,23616-1,"Kalatööstuse",,59.50820,24.82251,,,,4186
4200,23623-1,"Lahe",,59.51973,24.80869,,,,4200
4206,23628-1,"Liivaranna",,59.53666,24.79360,,,,4206
4207,23629-1,"Liivaranna",,59.53670,24.79350,,,,4207
4189,23621-1,"Meremärgi",,59.51603,24.81489,,,,4189
4190,23620-1,"Meremärgi",,59.51637,24.81437,,,,4190
4212,23634-1,"Püünsi",,59.55509,24.79375,,,,4212
4213,23635-1,"Püünsi",,59.55581,24.79380,,,,4213
4201,23624-1,"Ranna",,59.52713,24.79771,,,,4201
4202,23625-1,"Ranna",,59.52633,24.79762,,,,4202
4199,23622-1,"Rannarahva",,59.52102,24.80585,,,,4199
10281,23672-1,"Rannarahva",,59.52165,24.80421,,,,10281
4210,23632-1,"Rohuneeme kauplus",,59.55089,24.79517,,,,4210
4211,23633-1,"Rohuneeme kauplus",,59.55051,24.79491,,,,4211
4214,23636-1,"Rohuneeme sadam",,59.55855,24.79783,,,,4214
4215,23637-1,"Rohuneeme sadam",,59.55837,24.79747,,,,4215
4208,23630-1,"Suureniidu",,59.54259,24.79620,,,,4208
4209,23631-1,"Suureniidu",,59.54344,24.79656,,,,4209
4204,23626-1,"Suurevälja",,59.53153,24.79584,,,,4204
4205,23627-1,"Suurevälja",,59.53164,24.79550,,,,4205
10282,23673-1,"Tamme",,59.52246,24.80281,,,,10282
146342,23711-1,"Sooheina",,59.49954,24.86592,,,,393
10291,23668-1,"Pällu",,59.53720,24.89069,,,,10291
10292,23669-1,"Pällu",,59.53716,24.89073,,,,10292
10295,23674-1,"Tammneeme keskus",,59.52960,24.88532,,,,10295
10296,23675-1,"Tammneeme keskus",,59.52973,24.88575,,,,10296
10297,23676-1,"Tammneeme tee",,59.53048,24.87869,,,,10297
10298,23677-1,"Tammneeme tee",,59.53042,24.87906,,,,10298
10293,23680-1,"Väljaotsa",,59.53421,24.88893,,,,10293
10294,23681-1,"Väljaotsa",,59.53373,24.88911,,,,10294
12416,23690-1,"Tulika",,59.50058,24.84990,,,,12416
12417,23691-1,"Tulika",,59.50039,24.84979,,,,12417
1617,16507-1,"Iru",,59.46088,24.90639,,,,1617
128203,23693-1,"Püünsi kool",,59.54484,24.80355,,,,113
128204,23696-1,"Püünsi kool",,59.54476,24.80345,,,,114
11823,23604-1,"Vehema",,59.50422,24.85921,,,,11823
128995,23699-1,"Vehema",,59.50401,24.85823,,,,149
146540,23714-1,"Vikerkaare",,59.50251,24.84380,,,,6129
134705,23704-1,"Poepeatus",,59.50565,24.82621,,,,4421
